polygon_id,zip_code,proportion
2428,,
2428,11102,0.29354198
2428,11106,0.048376724
2429,11102,0.211386149
2429,11106,0.092124665
2430,11102,0.059161522
2430,11103,0.662743624
2430,11106,0.05835826
2431,11103,0.068507711
2431,11105,0.0321637
2431,11377,0.001912931
2432,11102,0.025244879
2432,11103,0.037536819
2432,11105,0.2227682
2432,11370,0.077693844
2432,11377,0.002009879
2433,11102,0.205579964
2433,11105,0.180955624
2434,11101,0.089051359
2434,11103,0.140412876
2434,11106,0.356915268
2435,11101,0.087439351
2435,11106,0.132047325
2437,11377,0.003913893
2437,11378,0.042917938
2438,11101,0.008153406
2438,11104,0.125069362
2438,11377,0.08590325
2438,11378,0.00154065
2439,11101,0.014231219
2439,11104,0.200535555
2439,11377,0.000518118
2440,11101,0.000542916
2440,11104,0.377190626
2440,11377,0.014549869
2441,11104,0.002550315
2441,11377,0.081680741
2442,11377,0.104960231
2442,11378,0.085611738
2443,11378,0.093544829
2444,11378,0.063525365
2444,11379,0.038898641
2445,11378,0.074080128
2445,11379,0.002855764
2445,11385,0.002857078
2446,11378,0.00068143
2446,11379,3.32675E-05
2446,11385,0.086137145
2447,11237,0.007351562
2447,11385,0.131964967
2448,11207,6.22869E-05
2448,11237,0.018632612
2448,11385,0.134660658
2449,11385,0.066045033
2450,11374,0.007394606
2450,11379,0.003371176
2450,11385,0.100748706
2450,11421,0.014940283
2451,11379,0.07300359
2451,11385,0.002131893
2452,11379,0.210328852
2453,11374,0.256775752
2453,11379,0.011502299
2454,11385,0.034953192
2455,11374,0.119725991
2456,11373,0.212065591
2456,11374,0.058304857
2456,11378,0.069815334
2456,11379,0.102579047
2457,11373,0.000177983
2457,11377,0.033408044
2457,11378,0.060788691
2458,11373,0.069345829
2458,11377,0.020374266
2459,11372,0.002053882
2459,11373,0.026906062
2459,11377,0.028246453
2460,11377,0.026464824
2461,11104,0.006813878
2461,11372,0.016523134
2461,11377,0.103778072
2462,11370,0.000450528
2462,11372,0.024456868
2462,11377,0.11977149
2463,11372,0.19855835
2464,11369,0.000936093
2464,11370,0.000341192
2464,11372,0.419491792
2464,11373,0.000673423
2465,11369,0.164935101
2465,11370,0.169130656
2465,11372,0.223274106
2465,11373,6.7599E-05
2466,11368,0.002473418
2466,11372,0.008885789
2466,11373,0.270370767
2466,11377,1.85634E-05
2467,11373,0.139155554
2468,11373,0.088556931
2469,11369,0.133109696
2469,11370,0.026203632
2470,11368,1.37971E-05
2470,11369,0.38138518
2470,11371,0.001509436
2471,11368,0.00455431
2471,11369,0.227585686
2471,11372,0.000585538
2472,11368,0.109216346
2472,11372,0.022262725
2473,11368,0.068201015
2473,11369,0.001446848
2474,11368,0.065774
2475,11368,0.091091766
2475,11372,2.29328E-05
2475,11373,0.002798324
2476,11368,0.106235812
2476,11373,0.003453062
2476,11374,0.001925092
2476,11375,0.00205362
2477,11368,9.83146E-05
2477,11374,0.15534233
2477,11375,0.020585386
2478,,
2478,11354,0.05678578
2478,11356,0.468010773
2478,11357,0.000659288
2479,11351,0.957441237
2479,11354,0.021272033
2479,11356,0.003725719
2479,11357,0.161136043
2480,,
2480,11356,0.028724784
2480,11357,0.089861934
2481,,
2481,11357,0.129148102
2482,,
2482,11357,0.100890104
2482,11360,0.000703565
2483,11357,0.100057204
2483,11360,0.028495018
2484,11360,0.032555646
2485,11354,0.087156023
2486,11354,0.089257892
2486,11355,0.100891012
2486,11368,0.001450071
2487,11354,0.072209024
2488,11354,0.122181972
2490,11354,0.048064966
2490,11357,0.026984853
2490,11358,0.128574464
2490,11360,0.044728023
2491,11354,0.072602788
2491,11358,0.21903778
2492,11354,0.024149721
2492,11355,0.377885266
2492,11358,0.108587666
2492,11365,0.00673713
2493,11358,0.126135575
2494,11355,0.091317648
2494,11358,0.010921987
2496,11358,0.080583193
2496,11360,0.060284752
2496,11361,0.229029708
2497,,
2497,11360,0.096248039
2497,11361,0.227497359
2497,11362,0.003564231
2498,11361,0.079964638
2498,11362,0.005962225
2498,11364,0.020585683
2499,11355,0.167180658
2499,11367,0.012919083
2499,11368,0.004226217
2500,11355,0.029052754
2500,11365,0.059825991
2500,11367,0.014089751
2501,11365,0.027850322
2501,11366,0.200248198
2501,11367,0.066101075
2501,11432,0.082578729
2501,11435,0.003596165
2502,11432,0.222949769
2502,11435,0.212315657
2503,11415,0.263345978
2503,11418,0.015513345
2503,11435,0.019263469
2504,11375,0.01461177
2504,11415,0.291075084
2504,11418,0.010668054
2504,11424,0.038560478
2505,11415,0.210904402
2505,11418,0.090442363
2506,11418,0.091691345
2507,11418,0.007909892
2507,11432,0.087107548
2507,11433,0.000537132
2507,11435,0.120897788
2508,11416,4.44723E-05
2508,11418,0.365250127
2508,11421,0.005514469
2509,11208,0.001733293
2509,11416,0.011168027
2509,11418,0.000385331
2509,11421,0.660727724
2510,11375,0.146356278
2510,11415,0.007295195
2510,11418,0.003566122
2511,11375,0.126480571
2511,11415,0.002307737
2512,11375,0.121070702
2512,11415,0.012288761
2512,11418,0.000707289
2513,11375,0.080217891
2514,11367,0.01165856
2515,11208,0.00211423
2515,11414,0.019462116
2515,11416,0.304473377
2515,11417,0.385946213
2515,11421,0.024910742
2516,11416,0.378207777
2516,11417,0.033220051
2516,11421,0.00142969
2517,11416,0.228346799
2517,11417,0.048075675
2517,11418,0.00453531
2517,11419,0.587687124
2518,11414,0.000852019
2518,11417,0.314403299
2518,11420,0.020982212
2519,11417,0.069130055
2519,11419,0.378853029
2519,11420,0.162527485
2520,11365,0.208471154
2520,11366,0.202891664
2520,11432,0.010804887
2521,11366,0.003643771
2521,11423,0.139972246
2521,11432,0.329789635
2522,11423,0.171762122
2522,11432,0.10977989
2522,11433,0.00193686
2523,11432,0.003388067
2523,11433,0.06840131
2524,11418,1.12725E-05
2524,11419,0.017078938
2524,11420,0.00481654
2524,11433,0.004711126
2524,11434,0.000120791
2524,11435,0.408476648
2524,11436,0.000205226
2525,11433,0.416824974
2525,11434,0.006389309
2525,11435,0.004581679
2525,11451,0.368458655
2526,11433,0.299642765
2526,11434,0.000226099
2527,11433,0.021237621
2527,11451,0.474697148
2528,11433,0.031812102
2528,11434,0.035856505
2529,11433,0.000572255
2529,11434,0.230918436
2529,11436,0.0003859
2530,11413,0.037804102
2530,11434,0.056133972
2531,11434,0.037395698
2532,11420,0.008530861
2532,11434,0.009364889
2532,11435,0.001553411
2532,11436,0.603252007
2533,11420,0.007219824
2533,11434,0.000978145
2533,11436,0.342938268
2534,11420,0.402211254
2534,11430,0.000337092
2535,11420,0.174725887
2536,,
2536,11414,0.175642974
2536,11420,0.001849701
2536,11430,0.001727311
2537,,
2537,11414,0.003811228
2537,11430,0.020386277
2538,,
2538,11420,0.029506081
2538,11430,0.026987344
2539,11430,0.019930228
2539,11434,0.007565117
2540,11430,0.006328502
2540,11434,0.03002533
2541,11413,0.037591494
2541,11430,0.015018941
2541,11434,0.102508083
2542,11430,0.010826523
2543,11430,0.005535189
2544,11430,0.017416442
2545,11430,0.001484334
2546,11430,0.008551229
2547,11413,0.15704083
2547,11422,0.027694672
2548,11423,0.241233187
2548,11427,0.00830281
2548,11428,0.016521397
2549,11412,0.112971865
2549,11423,0.146584576
2549,11429,0.007880713
2550,11411,0.003235299
2550,11412,0.612166758
2550,11423,0.000143371
2550,11429,0.000328343
2550,11434,0.000977845
2551,11411,0.029943369
2551,11412,0.231157747
2551,11413,0.069974559
2552,11413,0.062751952
2552,11422,0.037155186
2553,11413,0.107378165
2554,11413,0.028503777
2555,11413,0.073988504
2556,11422,0.142666188
2556,11580,0.004416253
2557,11001,0.002991932
2557,11426,0.053920779
2557,11427,0.224554116
2557,11428,0.872495206
2557,11429,0.000472126
2558,11001,0.000112304
2558,11004,0.187459022
2558,11426,0.065814401
2559,11001,0.123445201
2559,11004,0.012421575
2559,11040,0.000152901
2559,11426,0.102687498
2560,11427,0.104793663
2561,11426,0.216423738
2561,11427,0.008061827
2561,11428,0.010980295
2562,11003,0.002338626
2562,11428,0.008936986
2562,11429,0.344864791
2563,11412,0.000456539
2563,11423,7.34648E-05
2563,11429,0.20679747
2564,11411,0.093355182
2564,11412,0.000505118
2564,11429,0.222441421
2565,11411,0.323003534
2566,11411,0.237594887
2567,11003,0.001765692
2567,11411,0.02407632
2567,11429,0.102943382
2568,11434,0.094732173
2569,11434,0.016422997
2570,11413,0.035462668
2570,11434,0.056449061
2571,11413,0.003752399
2571,11422,0.234054208
2571,11580,4.93039E-05
2571,11581,0.023504399
2572,,
2572,11422,0.011647287
2573,,
2573,11422,0.002151663
2573,11559,0.002421887
2574,,
2574,11096,0.000755475
2574,11691,0.235870048
2575,,
2575,11559,0.000241336
2575,11691,0.22983999
2576,11691,0.045111654
2577,11096,0.001208604
2577,11691,0.016347141
2578,11691,0.076975759
2578,11692,0.156881493
2579,,
2579,11691,0.066254847
2580,,
2580,11509,0.005765332
2580,11559,0.000944481
2580,11691,0.014943661
2581,,
2581,11692,0.402439677
2581,11693,0.000458867
2582,11692,0.016358346
2582,11693,0.035244886
2583,11692,0.135210577
2583,11693,0.214666323
2583,11694,0.03116773
2584,11694,0.077955425
2585,,
2585,11694,0.075897968
2586,,
2586,11694,0.422124744
2586,11697,0.008258585
2587,11694,0.177196611
2588,,
2588,11693,0.265118379
2589,11020,0.001324737
2589,11362,0.196603415
2589,11363,0.238659205
2590,11021,5.12963E-05
2590,11362,0.004345291
2590,11363,0.108450488
2591,,
2591,11363,0.508156341
2592,11434,0.010039252
2593,11358,0.012472031
2593,11361,0.025708566
2594,11361,0.030454146
2595,11358,0.187807929
2595,11361,0.206599935
2595,11364,0.143938972
2595,11365,0.017555312
2596,11355,0.023286479
2597,11361,0.027668681
2598,12601,0.02184182
2599,12601,0.016105374
2600,12601,0.021990366
2601,12601,0.022397544
2602,12601,0.007441295
2603,12601,0.005712094
2604,12601,0.000945124
2605,12601,0.011240058
2605,12603,0.001672426
2606,12601,2.96779E-06
2606,12603,0.01423671
2606,12604,0.001640255
2607,12601,0.008151952
2608,12601,0.014982637
2609,12601,0.010680582
2610,12601,0.002828869
2611,12601,0.001800929
2611,12603,0.003873559
2612,12601,0.041546127
2612,12603,0.002795236
2613,12601,0.00523099
2613,12603,0.020506455
2614,12603,0.000624259
2615,10024,0.071272383
2615,10025,0.106680034
2616,,
2616,10023,0.395475505
2616,10024,0.624339049
2616,10025,0.112475441
2616,10069,2.79268E-05
2617,,
2617,10023,0.1419668
2618,,
2618,10019,0.047807451
2618,10023,0.442011147
2618,10069,0.009107609
2619,10001,0.02146529
2619,10018,0.287519033
2619,10019,0.238921036
2619,10036,0.277338242
2620,10001,0.15600305
2620,10011,0.352248198
2620,10014,0.001479861
2620,10199,0.376469055
2621,10011,0.114095278
2621,10014,0.300987104
2622,10012,0.229285697
2622,10013,0.009135701
2622,10014,0.104382069
2623,10003,0.099615181
2623,10011,0.074323826
2623,10012,0.00744684
2623,10014,0.014689036
2624,,
2624,10002,0.469735408
2624,10007,0.002290351
2624,10013,0.079459781
2624,10038,0.252621788
2625,10002,0.141936454
2625,10003,0.00264962
2625,10009,0.000111407
2625,10012,0.18532769
2625,10013,0.097758201
2626,10002,0.215593926
2626,10003,0.337322378
2626,10009,0.54325178
2626,10012,0.006709075
2627,10009,0.146334267
2627,10010,0.049129119
2628,10003,0.14324454
2628,10009,0.006099821
2628,10010,0.121309433
2629,10003,0.042613143
2629,10010,0.028047058
2630,10016,0.095114267
2631,10010,0.10939331
2631,10016,0.211118799
2632,10016,0.106823629
2632,10017,0.005559336
2633,10016,0.177345093
2633,10017,0.070795843
2634,10017,0.372354237
2634,10022,0.252627945
2634,10167,0.0411592
2634,10170,0.053014607
2634,10172,0.001128118
2634,10174,0.007752822
2635,,
2635,10017,0.021690177
2635,10021,0.005275088
2635,10022,0.196009017
2636,10017,0.052501033
2636,10022,0.175104519
2636,10152,0.999999571
2636,10154,1.000000285
2636,10171,1.000000391
2636,10172,0.956350225
2637,10021,0.088197677
2637,10022,0.076065653
2637,10065,0.227490629
2638,10021,0.14209607
2638,10065,0.234050098
2639,,
2639,10019,0.136754523
2640,,
2640,10021,0.106758141
2640,10022,0.019674489
2640,10065,0.288818784
2641,10021,0.115206485
2641,10028,0.083447193
2641,10075,0.213645835
2642,10021,0.108278601
2642,10022,0.065948391
2642,10065,0.21795951
2643,,
2643,10021,0.128965245
2643,10028,0.260147707
2643,10075,0.264979293
2643,10128,0.003406904
2644,,
2644,10028,0.015407497
2644,10029,0.023466566
2644,10128,0.245796077
2645,10021,0.274135899
2645,10028,0.50394478
2645,10075,0.508354417
2645,10128,0.075141514
2645,10162,0.977460431
2646,10028,0.014970073
2646,10029,0.001066274
2646,10128,0.44386104
2647,10028,0.109011761
2647,10075,0.009275982
2647,10128,0.074289732
2648,10025,0.161457381
2648,10026,0.018171661
2648,10027,0.122277095
2649,,
2649,10025,0.018456698
2649,10026,0.430774907
2649,10027,0.112020371
2650,10027,0.404739819
2650,10030,0.999999154
2650,10031,0.122657193
2650,10035,0.030404717
2650,10037,0.624562989
2650,10039,0.043279411
2651,10026,0.240560875
2651,10027,0.156573808
2651,10035,0.010427555
2652,,
2652,10026,0.281251576
2653,10026,0.010674575
2653,10027,0.001613238
2653,10035,0.126234048
2654,10029,0.006325887
2654,10035,0.121915227
2655,,
2655,10031,0.149234937
2655,10032,0.014747896
2655,10039,0.27440323
2656,10031,0.267403872
2656,10032,0.02788729
2657,10031,0.248908684
2657,10032,0.027215304
2658,10032,0.414208811
2658,10033,0.191934523
2658,10034,0.007491279
2659,10031,0.000972249
2659,10032,0.393254589
2659,10033,0.272361373
2659,10039,0.320106655
2660,10033,0.128725982
2660,10034,0.121565824
2660,10040,0.238302659
2661,,
2661,10033,0.384514953
2661,10034,0.000314336
2661,10040,0.430695063
2662,10033,1.58242E-05
2662,10034,0.293090974
2662,10040,0.330987012
2663,,
2663,10463,0.046405203
2664,10029,0.39707693
2664,10035,0.003563572
2664,10128,0.022108859
2665,,
2665,10026,0.011937532
2665,10029,0.45275404
2665,10035,0.004020028
2665,10128,0.007730839
2666,,
2666,10024,0.207564109
2666,10025,0.256852669
2666,10027,0.069043065
2666,10115,0.999999094
2667,,
2667,10025,0.343949442
2667,10026,0.006628947
2668,,
2668,11229,0.104502175
2668,11234,0.002683836
2669,,
2669,11229,0.124520449
2669,11234,0.00171234
2669,11235,0.126704124
2671,,
2671,11223,0.003382613
2671,11229,0.240134764
2671,11234,0.000111341
2671,11235,0.232634873
2672,11214,0.000906665
2672,11223,0.24047954
2672,11229,0.031510745
2672,11235,0.124082274
2673,11223,0.000471839
2673,11224,0.008033546
2673,11235,0.184043955
2674,11224,0.374750546
2674,11235,0.0058911
2675,,
2675,11235,0.119893152
2676,,
2676,11214,0.188416426
2676,11223,0.022090583
2676,11224,0.000615659
2678,,
2678,11224,0.142952034
2679,11209,0.000339329
2679,11214,0.315371601
2679,11228,0.085444304
2680,11204,0.10663087
2680,11214,0.206710765
2680,11219,0.022857849
2680,11223,0.000954193
2680,11228,0.329827563
2681,11214,9.75423E-05
2681,11223,0.247141556
2681,11229,0.000914887
2682,11223,0.039033878
2683,11204,0.142195934
2683,11223,0.144673187
2683,11230,0.017694592
2684,11204,0.441274199
2684,11214,0.100459189
2684,11223,0.003569007
2685,11223,0.130309044
2685,11229,0.07874226
2685,11230,0.413932041
2686,11230,0.091916317
2687,11219,0.265051046
2687,11220,0.002388336
2688,11204,0.143945532
2688,11218,0.000489348
2688,11219,0.518697477
2688,11220,0.005353081
2688,11230,1.90636E-05
2689,11204,0.014789367
2689,11215,0.002373318
2689,11218,0.151224718
2689,11219,0.14885475
2689,11230,1.04373E-05
2690,,
2690,11219,0.00285063
2690,11220,0.381988744
2690,11232,0.095713707
2691,11220,0.128296524
2691,11232,0.030728084
2692,11220,0.081669412
2692,11232,0.038727647
2693,11209,0.41892217
2693,11219,0.014301984
2693,11220,0.11198363
2693,11228,0.371816844
2693,11425,0.000276983
2694,11209,0.213188648
2694,11220,0.021189645
2695,11209,0.154227266
2696,11215,0.324772251
2696,11217,0.006594174
2696,11218,0.048692374
2696,11232,0.298104623
2697,,
2697,11215,0.170301361
2697,11217,0.084129287
2698,,
2698,10004,0.000524568
2698,11201,0.234152103
2698,11215,0.000217262
2698,11217,0.442656927
2698,11231,0.244707737
2699,11201,0.120740739
2700,11231,0.287900101
2701,,
2701,11215,0.057858711
2701,11217,0.066349017
2701,11225,5.94032E-05
2701,11238,0.11542408
2702,,
2702,11204,0.092313304
2702,11215,0.034865576
2702,11218,0.630381428
2702,11230,0.1411069
2703,11210,0.302768398
2703,11229,0.244616434
2703,11230,0.143310302
2704,11229,0.111661456
2704,11234,0.108913465
2705,11210,0.018503425
2705,11234,0.039844926
2706,11210,0.424654925
2706,11229,0.000263576
2706,11234,0.003493633
2707,11234,0.102170888
2708,11234,0.023697852
2709,11210,0.095758587
2709,11218,0.129278902
2709,11226,0.352169166
2709,11230,0.129901498
2710,11203,0.574612324
2710,11210,0.003559864
2710,11212,0.00096135
2710,11226,0.003451724
2710,11236,0.029971126
2711,11203,0.099036444
2711,11210,0.025349091
2711,11226,0.286339192
2713,,
2713,11218,0.001773127
2713,11225,0.327481616
2713,11226,0.298352583
2714,11203,0.122523891
2714,11212,0.002254745
2714,11213,0.002800446
2714,11225,0.156606154
2714,11226,0.009458157
2715,11212,0.382941902
2715,11213,4.73769E-05
2715,11233,0.020725949
2715,11236,0.045628471
2716,11203,0.001266764
2716,11212,0.002999366
2716,11213,0.336508999
2716,11216,0.003572469
2716,11225,0.341498472
2717,11213,0.23441397
2717,11216,0.268534152
2717,11217,0.016115828
2717,11225,0.059263627
2717,11238,0.162860632
2718,11205,0.073120485
2718,11216,0.022023464
2718,11217,0.026705809
2718,11238,0.441030165
2719,11201,0.002227579
2719,11205,0.084485496
2719,11217,0.098428841
2719,11238,0.128652887
2720,,
2720,10004,0.000437895
2720,11201,0.274740951
2720,11205,0.396287439
2720,11211,0.001485514
2720,11217,0.035672544
2721,11207,0.00049978
2721,11212,0.535479077
2721,11213,0.045482353
2721,11233,0.335266017
2721,11236,0.009071518
2722,11205,0.09138256
2722,11206,0.081827593
2722,11213,0.302328627
2722,11216,0.705869878
2722,11221,0.548124391
2722,11233,0.459891423
2722,11238,0.002544214
2723,11207,0.132988723
2723,11221,0.174928333
2723,11233,0.15720572
2723,11237,0.277765848
2723,11385,0.001411336
2724,11206,0.025083103
2724,11221,0.266610911
2724,11237,0.324664096
2724,11385,2.84757E-06
2725,11205,0.085001959
2725,11206,0.691514038
2725,11211,0.499561946
2725,11221,0.00150066
2725,11222,0.004839423
2725,11237,0.054936849
2727,11211,0.001068152
2727,11222,0.276467596
2728,11211,0.000142704
2728,11222,0.126439435
2729,11207,0.037358794
2729,11208,0.000215566
2729,11385,0.002196689
2730,11207,0.022316291
2730,11208,0.130670902
2730,11416,9.05373E-05
2730,11421,0.005262553
2731,11208,0.08536868
2731,11416,0.001244357
2731,11417,0.000513959
2732,11207,0.097561095
2733,11207,0.035167191
2733,11208,0.17538089
2734,11207,0.410347004
2734,11208,0.195388326
2734,11236,0.000762344
2735,11207,0.000366262
2735,11236,0.448113117
2736,10463,0.070606516
2736,10471,0.233958164
2737,10471,0.176797041
2737,10705,0.001566344
2738,10471,0.094933701
2739,10463,0.244321707
2739,10471,0.01635512
2740,10463,0.316940276
2740,10467,0.004172977
2740,10468,0.166923251
2740,10471,0.002139395
2741,10463,0.013915055
2742,10463,0.0040669
2742,10468,0.074525909
2743,10468,0.047899349
2744,10458,0.112879309
2744,10468,0.080686652
2745,10451,0.054029785
2745,10452,0.11081911
2745,10453,0.079270038
2745,10456,0.061864895
2745,10457,0.120194312
2745,10458,0.273723359
2745,10467,0.202583783
2745,10468,0.145585744
2745,10470,0.010982562
2747,10453,0.164047099
2747,10468,0.041255253
2748,10452,0.443087058
2748,10453,0.241017673
2748,10468,0.042323808
2749,,
2749,10451,0.047275797
2749,10456,0.272749639
2749,10457,0.035136346
2750,,
2750,10457,0.262144412
2750,10458,0.320726854
2750,10460,0.000360025
2751,,
2751,10456,0.031981986
2751,10457,0.118777466
2751,10458,0.010354774
2751,10459,0.000561243
2751,10460,0.152367902
2752,,
2752,10451,0.000111811
2752,10456,0.476251676
2752,10457,0.245999107
2752,10459,0.079720823
2752,10460,0.000141896
2753,,
2753,10459,0.592854444
2753,10460,0.302859212
2753,10474,0.00111767
2754,10451,0.274406437
2754,10454,0.412885281
2754,10455,0.688289488
2754,10456,0.128777278
2754,10459,0.142773931
2755,10474,0.094279676
2756,,
2756,10473,0.499718561
2757,10473,0.147386691
2758,10472,0.240322185
2758,10473,0.005956432
2759,,
2759,10460,0.194153536
2759,10462,0.025098712
2759,10472,0.534125087
2759,10473,0.005283607
2760,10461,0.079081681
2760,10462,0.156040221
2760,10472,0.004156224
2761,10462,0.119331855
2761,10472,0.199458767
2761,10473,0.198922097
2762,10460,0.033794407
2762,10461,0.357012871
2762,10462,0.11102154
2763,10460,0.000390039
2763,10461,0.061346237
2763,10462,0.243128701
2764,10461,0.050673551
2765,10461,0.235340977
2765,10465,0.00723626
2765,10475,1.59657E-05
2766,,
2766,10461,0.003989523
2766,10465,0.130014071
2766,10475,0.014119909
2767,,
2767,10461,0.003927142
2767,10462,2.85656E-05
2767,10465,0.690370277
2768,10461,0.000388392
2768,10462,7.4107E-05
2768,10467,0.304562278
2768,10469,0.205394384
2769,10461,0.001020909
2769,10466,0.001497052
2769,10469,0.496657614
2769,10475,0.022765312
2770,10469,0.012567333
2771,10466,0.24764968
2771,10467,0.080020921
2771,10469,0.1352811
2772,10466,0.166018434
2772,10467,0.014375799
2772,10470,0.101621855
2772,10550,0.001580054
2773,10466,0.452943583
2773,10470,0.057720975
2773,10475,0.003982632
2773,10550,0.004234906
2774,10470,0.173656699
2774,10704,0.000679517
2775,10461,0.000204168
2775,10469,0.023785724
2776,,
2776,10461,0.005011131
2776,10464,0.003848045
2776,10466,0.027675019
2776,10469,0.071746004
2776,10475,0.514820773
2776,10803,0.000404642
2777,,
2777,10464,0.100874565
2778,10451,0.033828425
2778,10452,0.306141414
2778,10453,0.389171763
2778,10468,0.105006198
2779,27401,0.04149568
2779,27403,0.014751196
2779,27408,5.48582E-05
2780,27401,0.022904467
2780,27408,0.035288902
2781,27401,0.019127117
2782,27401,0.022249101
2783,27401,0.006189131
2784,27401,0.009612699
2784,27405,0.007062475
2785,27405,0.004677949
2786,27401,0.016271989
2787,27401,0.165575103
2787,27405,0.0079219
2787,27406,0.000806483
2788,27401,0.017898013
2788,27406,0.001301649
2789,27401,0.001263749
2789,27406,0.003850016
2790,27406,0.008692833
2791,27401,0.011853438
2791,27403,0.015083543
2791,27406,0.007912337
2792,27401,0.012778213
2792,27403,0.000150082
2792,27406,1.80785E-05
2794,27401,0.001848454
2794,27403,0.273107683
2794,27406,8.29553E-05
2794,27407,0.00180831
2795,27403,0.088175555
2796,27408,0.098507024
2797,27408,0.026445728
2798,27405,0.053369812
2798,27408,0.002470318
2799,27407,0.014161559
2800,27401,0.006317413
2800,27403,0.130784373
2800,27408,0.00854576
2801,64505,0.00040003
2802,64501,0.002223635
2802,64505,0.018259116
2803,64501,0.082328864
2803,64505,0.000150039
2804,64501,0.154762578
2804,64505,0.001936914
2804,64506,0.000187757
2805,64501,0.000562686
2805,64505,0.004308725
2806,64505,0.003284288
2806,64506,0.001342948
2807,64505,0.000241131
2807,64506,0.018413061
2808,64506,0.004412032
2809,64506,0.003957617
2811,64506,0.001728855
2812,64506,0.004616723
2813,64506,0.002702977
2814,64506,0.003692503
2815,64506,0.003276158
2816,64501,0.054059293
2816,64506,0.008296313
2817,64501,0.058840261
2818,64501,0.017793522
2818,64506,0.00256863
2819,64501,0.01106263
2819,64506,0.002198342
2820,64501,0.047340402
2820,64506,0.001036696
2820,64507,5.90362E-07
2821,64501,0.034962601
2821,64506,0.000578391
2821,64507,8.02546E-06
2822,64501,0.053883866
2822,64503,0.002998007
2822,64507,0.003293935
2823,64501,1.93245E-06
2823,64503,0.000143861
2823,64507,0.006307193
2824,64501,0.024789807
2824,64503,0.070829849
2824,64507,0.001054243
2825,64503,0.001350264
2825,64507,0.00416334
2826,64507,0.00077698
2827,64507,0.00394373
2828,64507,0.001063872
2829,64501,0.050363454
2830,64503,0.005924611
2830,64504,1.87631E-06
2831,64504,0.001715143
2832,64503,2.16745E-05
2832,64504,0.0005744
2833,64504,0.020369261
2834,64501,0.003373188
2834,64505,0.000297507
2834,64506,0.001824551
2836,55803,0.002307639
2837,55803,0.001607118
2837,55804,0.000136267
2837,55811,0.000563579
2837,55812,0.008037492
2838,55803,0.00081967
2839,55803,8.57881E-05
2839,55811,0.005625838
2839,55812,0.152322433
2840,55803,0.000144411
2840,55804,0.0031219
2840,55805,0.001399766
2840,55811,3.78891E-06
2840,55812,0.488015508
2841,55804,0.000337302
2841,55805,0.00523831
2841,55812,0.108068871
2842,,
2842,55804,0.001087202
2843,,
2843,55802,0.00257333
2843,55805,0.006195796
2843,55812,0.087589442
2844,55805,0.052599699
2844,55811,4.12234E-05
2844,55812,0.137906374
2845,55805,0.183076374
2846,55802,0.006215533
2846,55805,0.414549489
2846,55806,0.173321602
2846,55811,5.16983E-05
2847,55805,0.151334324
2847,55806,0.000904246
2847,55811,0.003826122
2848,55804,0.00153494
2849,,
2849,55804,0.008099594
2850,,
2850,55804,0.005955581
2851,55804,0.001651827
2852,55811,0.012019371
2853,55811,0.003451284
2854,,
2854,55802,0.151367735
2855,55806,0.022874286
2856,55806,0.113193975
2857,55806,0.151482939
2857,55811,0.000106577
2858,55806,0.011231738
2859,,
2859,55807,0.167382207
2860,55807,0.055460602
2861,55807,0.021083098
2862,55807,0.040646472
2863,55807,0.055107325
2864,55807,0.019494792
2865,55807,0.0011279
2865,55808,0.058117815
2866,55808,0.120822142
2866,55810,0.000116151
2867,54880,1.81259E-05
2867,55808,0.073602545
2868,21202,0.369529895
2868,21205,0.181117801
2868,21213,0.089144936
2868,21224,2.30834E-05
2868,21231,0.673617448
2869,21205,0.142533443
2869,21213,0.002135128
2869,21224,0.028885751
2869,21231,0.008699288
2870,21202,0.008602794
2870,21213,0.194992827
2870,21218,0.061575418
2871,21224,0.095776562
2871,21231,0.002416234
2872,21202,6.80189E-05
2872,21211,0.000237512
2872,21218,0.10866405
2873,21211,0.042089882
2873,21218,0.026044368
2874,21210,1.01662E-05
2874,21211,0.000301992
2874,21218,0.031561451
2875,21213,0.000746768
2875,21218,0.078105936
2876,21212,0.027631624
2876,21218,0.082923599
2877,21210,0.152707102
2877,21211,0.0167507
2877,21212,0.136621779
2877,21218,0.137418245
2878,21210,0.001632923
2878,21212,0.272279622
2878,21218,0.053302878
2878,21239,0.005275114
2879,21218,0.135461064
2879,21239,0.151914571
2880,21213,0.195727561
2880,21218,0.042787118
2881,21210,0.187876948
2881,21212,1.13321E-05
2882,21209,0.001558739
2882,21210,0.024216293
2882,21211,0.261923287
2883,21209,8.22105E-05
2883,21211,0.054161418
2884,21204,0.000607041
2884,21212,0.093865822
2884,21239,0.009583451
2884,21286,0.011117609
2885,21212,0.042504
2885,21239,0.009547573
2886,21239,0.072949692
2887,21206,0.528084691
2887,21214,0.887767142
2887,21218,0.000276582
2887,21234,0.103378414
2887,21236,0.036052341
2887,21239,7.91083E-05
2887,21251,0.007850049
2888,21204,0.048924734
2888,21252,0.035359725
2888,21286,0.032378779
2889,21204,0.076576529
2890,21201,0.000715826
2890,21217,0.222973999
2891,21201,0.383806508
2891,21202,0.054344996
2891,21217,0.424178292
2891,21223,0.236394603
2891,21230,0.000541696
2892,21216,0.332296211
2892,21217,0.157104134
2892,21223,0.046693897
2893,21216,0.177274649
2894,21207,0.193989005
2894,21215,0.161592276
